ID,accbu_text,accbu_inperson,accbu_phone,accbu_sm,accbu_friend,accbu_smstatus,bu_phone,bu_inperson,bu_text,bu_sm,bu_email,bu_fbstatus,bu_smstatus,bu_image,bu_drift,bu_other,bu_never,dump_phone,dump_inperson,dump_text,Sex,Sexuality,Transgender,Child_Age,Child_Gen,Parent_Metro,Parent_Rent,Household_Size,Parent_Internet,Sexuality2,Child_Gen2,Transgender2,Parent_Metro2,Parent_Rent2,Parent_Internet2,bu_phone2,bu_inperson2,bu_text2,bu_sm2,bu_email2,bu_fbstatus2,bu_smstatus2,bu_image2,bu_drift2,bu_other2,bu_never2,dump_phone2,dump_inperson2,dump_text2
1264,3.0,10.0,3.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,16.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1265,1.0,10.0,5.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,1.0,3.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1266,2.0,1.0,1.0,6.0,2.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,16.0,1,1.0,1.0,3.0,1.0,Straight,Male,Yes,Metro,Own,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No
1267,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,0.0,,,,Metro,Own,No,,,,,,,,,,,,,,
1268,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1269,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1270,4.0,10.0,8.0,2.0,6.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,2,1.0,1.0,8.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1271,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1272,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,7.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1273,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,2.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1275,1.0,10.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,16.0,2,1.0,1.0,7.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1276,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,5.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1277,9.0,1.0,3.0,10.0,10.0,10.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,1.0,5.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1279,1.0,10.0,9.0,2.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,4,15.0,2,1.0,1.0,4.0,1.0,Not sure,Female,No,Metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes
1280,1.0,10.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,17.0,1,1.0,1.0,3.0,1.0,Straight,Male,No,Metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
1281,5.0,10.0,2.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,16.0,1,1.0,1.0,3.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1282,1.0,9.0,4.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,15.0,2,1.0,1.0,2.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1283,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,4.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1284,1.0,10.0,4.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,16.0,2,1.0,2.0,4.0,1.0,Straight,Female,No,Metro,Rent,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
1286,4.0,10.0,7.0,3.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,17.0,2,1.0,2.0,3.0,1.0,Straight,Female,No,Metro,Rent,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
1287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0, , , , , , , , , , , , , , , ,2,-1,13.0,1,1.0,2.0,2.0,0.0,Straight,Male,,Metro,Rent,No,,,,,,,,,,,,,,
1288,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,4.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1289,1.0,10.0,9.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,4,15.0,1,1.0,2.0,6.0,0.0,Straight,Male,No,Metro,Rent,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No
1290,4.0,10.0,6.0,3.0,4.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,15.0,1,1.0,1.0,8.0,1.0,Straight,Male,No,Metro,Own,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
1294,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1295,9.0,7.0,8.0,8.0,7.0,4.0, , , , , , , , , , , , , , , ,2,4,17.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1296,5.0,10.0,8.0,2.0,3.0,3.0, , , , , , , , , , , , , , , ,2,4,14.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1297,2.0,10.0,8.0,1.0,6.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,4,15.0,2,1.0,2.0,8.0,1.0,Straight,Female,No,Metro,Rent,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes
1298,2.0,10.0,10.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,15.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
1299,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1300,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1301,4.0,10.0,9.0,2.0,1.0,5.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,3,4,17.0,2,1.0,1.0,6.0,1.0,Bisexual,Female,No,Metro,Own,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No
1302,1.0,10.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,3,4,13.0,2,1.0,1.0,3.0,1.0,Bisexual,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1303,1.0,10.0,2.0,2.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,2,1.0,2.0,2.0,1.0,Straight,Female,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1304,1.0,10.0,6.0,1.0,4.0,3.0, , , , , , , , , , , , , , , ,2,4,13.0,1,1.0,2.0,4.0,1.0,Straight,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1305,8.0,10.0,9.0,5.0,1.0,10.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,2,4,15.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No
1306,1.0,10.0,1.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,16.0,2,1.0,1.0,3.0,1.0,Straight,Female,No,Metro,Own,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes
1307,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,4.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1308,1.0,10.0,7.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,1.0,6.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1309,10.0,10.0,10.0,7.0,7.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,4,15.0,1,1.0,2.0,3.0,0.0,Straight,Male,No,Metro,Rent,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No
1310,1.0,10.0,5.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,2.0,2.0,1.0,Straight,Female,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1313,1.0,9.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,15.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1315,1.0,10.0,3.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1317,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,6.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1319,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1321,1.0,10.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,17.0,2,1.0,1.0,5.0,1.0,Straight,Female,No,Metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
1322,1.0,10.0,2.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,16.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
1323,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1324,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1325,,,,,,, , , , , , , , , , , , , , , , , ,15.0,2,1.0,1.0,7.0,1.0,,Female,,Metro,Own,Yes,,,,,,,,,,,,,,
1326,1.0,10.0,6.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,1,1.0,1.0,6.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1327,8.0,10.0,9.0,3.0,5.0,3.0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,2,4,16.0,1,1.0,2.0,3.0,1.0,Straight,Male,No,Metro,Rent,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes
1328,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,4.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1330,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,4.0,0.0,,,,Metro,Rent,No,,,,,,,,,,,,,,
1331,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1332,9.0,10.0,9.0,3.0,8.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,1,1.0,2.0,6.0,1.0,Straight,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1333,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1334,1.0,10.0,3.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,1,1.0,1.0,3.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1336,4.0,10.0,9.0,3.0,1.0,2.0, , , , , , , , , , , , , , , ,2,4,13.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1337,1.0,10.0,8.0,1.0,1.0,9.0, , , , , , , , , , , , , , , ,2,4,13.0,2,1.0,2.0,3.0,0.0,Straight,Female,No,Metro,Rent,No,,,,,,,,,,,,,,
1338,7.0,8.0,5.0,5.0,5.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,2,0.0,1.0,4.0,1.0,Straight,Female,No,Non-metro,Own,Yes,,,,,,,,,,,,,,
1339,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1340,4.0,1.0,2.0,3.0,7.0,5.0, , , , , , , , , , , , , , , ,2,4,15.0,2,0.0,1.0,4.0,0.0,Straight,Female,No,Non-metro,Own,No,,,,,,,,,,,,,,
1341,3.0,10.0,5.0,2.0,2.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1342,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1343,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1344,1.0,10.0,8.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,1,1.0,2.0,6.0,1.0,Straight,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1346,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0, , , , , , , , , , , , , , , ,2,4,13.0,2,1.0,1.0,2.0,0.0,Straight,Female,No,Metro,Own,No,,,,,,,,,,,,,,
1347,,,,,,, , , , , , , , , , , , , , , , , ,, ,0.0,1.0,9.0,1.0,,,,Non-metro,Own,Yes,,,,,,,,,,,,,,
1348,7.0,10.0,9.0,3.0,6.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,1,1.0,2.0,6.0,1.0,Straight,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1349,1.0,10.0,5.0,1.0,3.0,1.0, , , , , , , , , , , , , , , ,2,4,16.0,1,1.0,1.0,3.0,0.0,Straight,Male,No,Metro,Own,No,,,,,,,,,,,,,,
1350,1.0,10.0,10.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,15.0,2,1.0,2.0,3.0,1.0,Straight,Female,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1351,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,3.0,0.0,,,,Metro,Rent,No,,,,,,,,,,,,,,
1354,2.0,10.0,8.0,2.0,2.0,1.0, , , , , , , , , , , , , , , ,4,4,14.0,2,1.0,2.0,6.0,1.0,Something else,Female,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1355,10.0,1.0,10.0,10.0,10.0,10.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1357,,,,,,, , , , , , , , , , , , , , , , , ,, ,0.0,1.0,4.0,0.0,,,,Non-metro,Own,No,,,,,,,,,,,,,,
1359,1.0,10.0,7.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1360,7.0,10.0,10.0,1.0,10.0,7.0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,3,4,15.0,2,0.0,2.0,4.0,1.0,Bisexual,Female,No,Non-metro,Rent,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes
1361,4.0,1.0,2.0,6.0,3.0,5.0, , , , , , , , , , , , , , , ,2,4,15.0,2,1.0,1.0,3.0,0.0,Straight,Female,No,Metro,Own,No,,,,,,,,,,,,,,
1362,2.0,10.0,8.0,2.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,13.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
1363,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1366,,,,,,, , , , , , , , , , , , , , , , , ,, ,0.0,1.0,7.0,1.0,,,,Non-metro,Own,Yes,,,,,,,,,,,,,,
1367,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1369,1.0,10.0,5.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,17.0,2,1.0,1.0,3.0,1.0,Straight,Female,No,Metro,Own,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
1370,1.0,10.0,10.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,17.0,1,1.0,1.0,5.0,1.0,Straight,Male,No,Metro,Own,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No
1372,,,,,,, , , , , , , , , , , , , , , , , ,, ,0.0,1.0,4.0,1.0,,,,Non-metro,Own,Yes,,,,,,,,,,,,,,
1373,7.0,9.0,10.0,1.0,8.0,7.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1374,7.0,10.0,8.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,4,17.0,1,1.0,1.0,3.0,1.0,Straight,Male,No,Metro,Own,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No
1375,2.0,1.0,2.0,10.0,10.0,10.0, , , , , , , , , , , , , , , ,2,4,13.0,2,1.0,2.0,3.0,1.0,Straight,Female,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1376,1.0,10.0,4.0,3.0,2.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,17.0,2,0.0,1.0,5.0,1.0,Straight,Female,No,Non-metro,Own,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
1377,8.0,10.0,2.0,1.0,10.0,5.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,4,14.0,1,0.0,2.0,3.0,1.0,Straight,Male,No,Non-metro,Rent,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
1378,4.0,2.0,3.0,1.0,5.0,2.0, , , , , , , , , , , , , , , ,2,4,13.0,1,1.0,1.0,5.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1379,4.0,10.0,7.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,13.0,1,1.0,2.0,3.0,1.0,Straight,Male,No,Metro,Rent,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
1380,,,,,,, , , , , , , , , , , , , , , , , ,, ,0.0,1.0,4.0,1.0,,,,Non-metro,Own,Yes,,,,,,,,,,,,,,
1381,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1384,,,,,,, , , , , , , , , , , , , , , , , ,16.0,1,1.0,1.0,6.0,1.0,,Male,,Metro,Own,Yes,,,,,,,,,,,,,,
1386,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1387,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1388,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1389,3.0,10.0,7.0,2.0,9.0,1.0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,2,2,4,13.0,2,1.0,1.0,7.0,1.0,Straight,Female,No,Metro,Own,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes
1393,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1394,3.0,10.0,1.0,2.0,5.0,4.0, , , , , , , , , , , , , , , ,2,4,13.0,2,0.0,1.0,5.0,1.0,Straight,Female,No,Non-metro,Own,Yes,,,,,,,,,,,,,,
1396,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1397,9.0,1.0,1.0,8.0,5.0,10.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,1.0,3.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1399,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1400,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,5.0,0.0,,,,Metro,Rent,No,,,,,,,,,,,,,,
1401,2.0,4.0,3.0,1.0,7.0,6.0, , , , , , , , , , , , , , , ,2,4,13.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1404,4.0,6.0,5.0,1.0,3.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,4,16.0,1,0.0,1.0,3.0,1.0,Straight,Male,No,Non-metro,Own,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
1405,1.0,10.0,5.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,3,4,17.0,2,1.0,1.0,4.0,1.0,Bisexual,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1406,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1407,2.0,10.0,9.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,1,0.0,1.0,4.0,1.0,Straight,Male,No,Non-metro,Own,Yes,,,,,,,,,,,,,,
1408,1.0,1.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,16.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
1411,1.0,8.0,5.0,2.0,1.0,2.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,1.0,6.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1412,1.0,10.0,5.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,1.0,5.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1414,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,5.0,0.0,,,,Metro,Rent,No,,,,,,,,,,,,,,
1415,3.0,10.0,9.0,1.0,5.0,1.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1416,1.0,10.0,6.0,1.0,4.0,1.0, , , , , , , , , , , , , , , ,2,4,16.0,1,0.0,1.0,3.0,1.0,Straight,Male,No,Non-metro,Own,Yes,,,,,,,,,,,,,,
1417,1.0,10.0,9.0,1.0,5.0,1.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,2.0,4.0,1.0,Straight,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
1418,7.0,10.0,1.0,-1.0,2.0,6.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,4,16.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1419,2.0,10.0,2.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,1.0,4.0,0.0,Straight,Female,No,Metro,Own,No,,,,,,,,,,,,,,
1420,1.0,10.0,6.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1421,5.0,1.0,8.0,7.0,2.0,5.0, , , , , , , , , , , , , , , ,5,4,14.0,1,1.0,1.0,4.0,1.0,Not sure,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1422,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,8.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1423,3.0,1.0,2.0,4.0,6.0,5.0, , , , , , , , , , , , , , , ,2,4,16.0,1,1.0,1.0,5.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1424,1.0,10.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,4,16.0,1,1.0,2.0,3.0,1.0,Straight,Male,No,Metro,Rent,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes
1426,5.0,10.0,5.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,14.0,1,0.0,1.0,4.0,1.0,Straight,Male,No,Non-metro,Own,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
1427,1.0,10.0,6.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,17.0,2,1.0,1.0,3.0,1.0,Straight,Female,No,Metro,Own,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
1428,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1429,2.0,10.0,8.0,2.0,4.0,1.0, , , , , , , , , , , , , , , ,2,4,15.0,2,1.0,1.0,7.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
1430,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,4.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1431,1.0,10.0,9.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
1432,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
1434,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,4.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
1439,6.0,10.0,6.0,7.0,5.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,14.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
1441,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,3.0,3.0,1.0,,,,Metro,Neither,Yes,,,,,,,,,,,,,,
